MITRE ATT&CK Tactic,MITRE ATT&CK Technique,Description,Windows Event IDs,Threat Name/Tool/CVE,Question,Answer
TA0008-Lateral Movement,T1021.006-Windows Remote Management,WinRM listening service reconnaissance,4656,,What does it mean when WinRM listening service reconnaissance appears in logs?,"When 'WinRM listening service reconnaissance' appears in logs, it indicates an occurrence of Event ID(s) 4656 under tactic TA0008-Lateral Movement and technique T1021.006-Windows Remote Management."
TA0008-Lateral Movement,T1021.006-Windows Remote Management,WinRM listening service reconnaissance,4656,,In which scenarios might WinRM listening service reconnaissance be detected?,"'WinRM listening service reconnaissance' might be detected in scenarios involving the T1021.006-Windows Remote Management technique under the TA0008-Lateral Movement tactic, possibly related to threat(s) nan."
TA0008-Lateral Movement,T1021.006-Windows Remote Management,WinRM listening service reconnaissance,4656,,What behavior indicates the use of T1021.006-Windows Remote Management?,"The behavior indicating the use of T1021.006-Windows Remote Management includes events such as 'WinRM listening service reconnaissance', often marked by Event ID(s) 4656."
TA0008-Lateral Movement,T1021.006-Windows Remote Management,WinRM listening service reconnaissance,4656,,What patterns might signify T1021.006-Windows Remote Management activity?,"Patterns that may signify T1021.006-Windows Remote Management activity include log entries of Event ID(s) 4656, particularly descriptions like 'WinRM listening service reconnaissance'."
TA0008-Lateral Movement,T1021.006-Windows Remote Management,WinRM listening service reconnaissance,4656,,How can an organization respond to detections of WinRM listening service reconnaissance?,Organizations can respond to detections of 'WinRM listening service reconnaissance' by monitoring Event ID(s) 4656 and implementing mitigations against T1021.006-Windows Remote Management.
TA0008-Lateral Movement,T1021.006-Windows Remote Management,WinRM listening service reconnaissance,4656,,What preventive actions can reduce the risk of T1021.006-Windows Remote Management?,Preventive actions that can reduce the risk of T1021.006-Windows Remote Management include proactive monitoring for WinRM listening service reconnaissance and event ID(s) 4656.
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,LSASS dump via process access,10,Mimikatz,What events indicate LSASS dump via process access?,The events that indicate 'LSASS dump via process access' include Event ID(s) 10.
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,LSASS dump via process access,10,Mimikatz,Which Event ID(s) should be monitored for LSASS dump via process access?,"To monitor for 'LSASS dump via process access', look for Event ID(s) 10."
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,LSASS dump via process access,10,Mimikatz,Which tools or threats are associated with the technique T1550.002-Use Alternate Authentication Material: Pass the Hash?,The tools or threats associated with T1550.002-Use Alternate Authentication Material: Pass the Hash include Mimikatz.
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,LSASS dump via process access,10,Mimikatz,What vulnerabilities are related to T1550.002-Use Alternate Authentication Material: Pass the Hash?,The vulnerabilities related to T1550.002-Use Alternate Authentication Material: Pass the Hash include Mimikatz.
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,LSASS dump via process access,10,Mimikatz,What does it mean when LSASS dump via process access appears in logs?,"When 'LSASS dump via process access' appears in logs, it indicates an occurrence of Event ID(s) 10 under tactic TA0008-Lateral Movement and technique T1550.002-Use Alternate Authentication Material: Pass the Hash."
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,LSASS dump via process access,10,Mimikatz,In which scenarios might LSASS dump via process access be detected?,"'LSASS dump via process access' might be detected in scenarios involving the T1550.002-Use Alternate Authentication Material: Pass the Hash technique under the TA0008-Lateral Movement tactic, possibly related to threat(s) Mimikatz."
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,LSASS dump via process access,10,Mimikatz,What behavior indicates the use of T1550.002-Use Alternate Authentication Material: Pass the Hash?,"The behavior indicating the use of T1550.002-Use Alternate Authentication Material: Pass the Hash includes events such as 'LSASS dump via process access', often marked by Event ID(s) 10."
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,LSASS dump via process access,10,Mimikatz,What patterns might signify T1550.002-Use Alternate Authentication Material: Pass the Hash activity?,"Patterns that may signify T1550.002-Use Alternate Authentication Material: Pass the Hash activity include log entries of Event ID(s) 10, particularly descriptions like 'LSASS dump via process access'."
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,LSASS dump via process access,10,Mimikatz,How can an organization respond to detections of LSASS dump via process access?,Organizations can respond to detections of 'LSASS dump via process access' by monitoring Event ID(s) 10 and implementing mitigations against T1550.002-Use Alternate Authentication Material: Pass the Hash.
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,LSASS dump via process access,10,Mimikatz,What preventive actions can reduce the risk of T1550.002-Use Alternate Authentication Material: Pass the Hash?,Preventive actions that can reduce the risk of T1550.002-Use Alternate Authentication Material: Pass the Hash include proactive monitoring for LSASS dump via process access and event ID(s) 10.
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,Pass-the-hash login,4624,Mimikatz,What events indicate Pass-the-hash login?,The events that indicate 'Pass-the-hash login' include Event ID(s) 4624.
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,Pass-the-hash login,4624,Mimikatz,Which Event ID(s) should be monitored for Pass-the-hash login?,"To monitor for 'Pass-the-hash login', look for Event ID(s) 4624."
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,Pass-the-hash login,4624,Mimikatz,Which tools or threats are associated with the technique T1550.002-Use Alternate Authentication Material: Pass the Hash?,The tools or threats associated with T1550.002-Use Alternate Authentication Material: Pass the Hash include Mimikatz.
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,Pass-the-hash login,4624,Mimikatz,What vulnerabilities are related to T1550.002-Use Alternate Authentication Material: Pass the Hash?,The vulnerabilities related to T1550.002-Use Alternate Authentication Material: Pass the Hash include Mimikatz.
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,Pass-the-hash login,4624,Mimikatz,What does it mean when Pass-the-hash login appears in logs?,"When 'Pass-the-hash login' appears in logs, it indicates an occurrence of Event ID(s) 4624 under tactic TA0008-Lateral Movement and technique T1550.002-Use Alternate Authentication Material: Pass the Hash."
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,Pass-the-hash login,4624,Mimikatz,In which scenarios might Pass-the-hash login be detected?,"'Pass-the-hash login' might be detected in scenarios involving the T1550.002-Use Alternate Authentication Material: Pass the Hash technique under the TA0008-Lateral Movement tactic, possibly related to threat(s) Mimikatz."
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,Pass-the-hash login,4624,Mimikatz,What behavior indicates the use of T1550.002-Use Alternate Authentication Material: Pass the Hash?,"The behavior indicating the use of T1550.002-Use Alternate Authentication Material: Pass the Hash includes events such as 'Pass-the-hash login', often marked by Event ID(s) 4624."
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,Pass-the-hash login,4624,Mimikatz,What patterns might signify T1550.002-Use Alternate Authentication Material: Pass the Hash activity?,"Patterns that may signify T1550.002-Use Alternate Authentication Material: Pass the Hash activity include log entries of Event ID(s) 4624, particularly descriptions like 'Pass-the-hash login'."
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,Pass-the-hash login,4624,Mimikatz,How can an organization respond to detections of Pass-the-hash login?,Organizations can respond to detections of 'Pass-the-hash login' by monitoring Event ID(s) 4624 and implementing mitigations against T1550.002-Use Alternate Authentication Material: Pass the Hash.
TA0008-Lateral Movement,T1550.002-Use Alternate Authentication Material: Pass the Hash,Pass-the-hash login,4624,Mimikatz,What preventive actions can reduce the risk of T1550.002-Use Alternate Authentication Material: Pass the Hash?,Preventive actions that can reduce the risk of T1550.002-Use Alternate Authentication Material: Pass the Hash include proactive monitoring for Pass-the-hash login and event ID(s) 4624.
TA0008-Lateral Movement,T1563.002-RDP hijacking,RDP session hijack via TSCON abuse command,1 or 4688,,What events indicate RDP session hijack via TSCON abuse command?,The events that indicate 'RDP session hijack via TSCON abuse command' include Event ID(s) 1 or 4688.
TA0008-Lateral Movement,T1563.002-RDP hijacking,RDP session hijack via TSCON abuse command,1 or 4688,,Which Event ID(s) should be monitored for RDP session hijack via TSCON abuse command?,"To monitor for 'RDP session hijack via TSCON abuse command', look for Event ID(s) 1 or 4688."
TA0008-Lateral Movement,T1563.002-RDP hijacking,RDP session hijack via TSCON abuse command,1 or 4688,,Which tools or threats are associated with the technique T1563.002-RDP hijacking?,The tools or threats associated with T1563.002-RDP hijacking include nan.
TA0008-Lateral Movement,T1563.002-RDP hijacking,RDP session hijack via TSCON abuse command,1 or 4688,,What vulnerabilities are related to T1563.002-RDP hijacking?,The vulnerabilities related to T1563.002-RDP hijacking include nan.
TA0008-Lateral Movement,T1563.002-RDP hijacking,RDP session hijack via TSCON abuse command,1 or 4688,,What does it mean when RDP session hijack via TSCON abuse command appears in logs?,"When 'RDP session hijack via TSCON abuse command' appears in logs, it indicates an occurrence of Event ID(s) 1 or 4688 under tactic TA0008-Lateral Movement and technique T1563.002-RDP hijacking."
TA0008-Lateral Movement,T1563.002-RDP hijacking,RDP session hijack via TSCON abuse command,1 or 4688,,In which scenarios might RDP session hijack via TSCON abuse command be detected?,"'RDP session hijack via TSCON abuse command' might be detected in scenarios involving the T1563.002-RDP hijacking technique under the TA0008-Lateral Movement tactic, possibly related to threat(s) nan."
TA0008-Lateral Movement,T1563.002-RDP hijacking,RDP session hijack via TSCON abuse command,1 or 4688,,What behavior indicates the use of T1563.002-RDP hijacking?,"The behavior indicating the use of T1563.002-RDP hijacking includes events such as 'RDP session hijack via TSCON abuse command', often marked by Event ID(s) 1 or 4688."
TA0008-Lateral Movement,T1563.002-RDP hijacking,RDP session hijack via TSCON abuse command,1 or 4688,,What patterns might signify T1563.002-RDP hijacking activity?,"Patterns that may signify T1563.002-RDP hijacking activity include log entries of Event ID(s) 1 or 4688, particularly descriptions like 'RDP session hijack via TSCON abuse command'."
